palle ID,palle Name,Upabasti ID,Created On,Updated On
8050213056,RAIN TREE PARK,8050213056,07-Jan-21,07-Jan-21
8050213057,5th PHASE,8050213057,07-Jan-21,07-Jan-21
8050214058,VASANTHANAGAR,8050214058,07-Jan-21,07-Jan-21
8050214059,SARDAR PATEL,8050214059,07-Jan-21,07-Jan-21
8050214060,BAGATHSINGH NAGAR,8050214060,07-Jan-21,07-Jan-21
8050215061,GOKUL PLOTS,8050215061,07-Jan-21,07-Jan-21
8050215062,9th PHASE,8050215062,07-Jan-21,07-Jan-21
8050216063,6th PART 1,8050216063,07-Jan-21,07-Jan-21
8050216064,6th PART 2,8050216064,07-Jan-21,07-Jan-21
8050216065,JNTU,8050216065,07-Jan-21,07-Jan-21
8050217066,VENKATESWARA,8050217066,07-Jan-21,07-Jan-21
8050217067,BHUVANAVIJAYAM,8050217067,07-Jan-21,07-Jan-21
8050218068,TRINITY,8050218068,07-Jan-21,07-Jan-21
8050218069,MANJEERA,8050218069,07-Jan-21,07-Jan-21
8050218070,AYODYA RAMALAYAM,8050218070,07-Jan-21,07-Jan-21
8050219071,ROAD NO.1&2,8050219071,07-Jan-21,07-Jan-21
8050219072,ROAD NO.3&4,8050219072,07-Jan-21,07-Jan-21
8050320073,KAVURI HILLS,8050320073,07-Jan-21,07-Jan-21
8050320074,KAKATIYA HILLS,8050320074,07-Jan-21,07-Jan-21
8050320075,DOCTORS COLONY,8050320075,07-Jan-21,07-Jan-21
8050320076,G B PET,8050320076,07-Jan-21,07-Jan-21
8050321077,AYYAPPA SOCIETY,8050321077,07-Jan-21,07-Jan-21
8050321078,MEGHA HILLS,8050321078,07-Jan-21,07-Jan-21
8050321079,SAI NAGAR,8050321079,07-Jan-21,07-Jan-21
8050322080,HARIJAN BASTI,8050322080,07-Jan-21,07-Jan-21
8050322081,KUMMARI BASTI,8050322081,07-Jan-21,07-Jan-21
8050322082,VITTAL RAO NAGAR,8050322082,07-Jan-21,07-Jan-21
8050322083,AURONODAYA COLONY,8050322083,07-Jan-21,07-Jan-21
8050323084,CHANDA NAGAR THANDA,8050323084,07-Jan-21,07-Jan-21
8050324085,KHANAMET,8050324085,07-Jan-21,07-Jan-21
8050324086,DATTATREYA NAGAR,8050324086,07-Jan-21,07-Jan-21
8050325087,ANJANEYANAGAR,8050325087,07-Jan-21,07-Jan-21
8050326088,SIDDIVINAYAKA NAGAR ,8050326088,07-Jan-21,07-Jan-21
8050327089,SRIRAM NAGAR 1,8050327089,07-Jan-21,07-Jan-21
8050327090,SRIRAM NAGAR 2,8050327090,07-Jan-21,07-Jan-21
8050328091,SHIVALAXMI TEMPLE,8050328091,07-Jan-21,07-Jan-21
8050328092,SAI PRITHVI ENCLAVE,8050328092,07-Jan-21,07-Jan-21
8050328093,YELLAIAH NAGAR,8050328093,07-Jan-21,07-Jan-21
8050329094,WHITE FIELD,8050329094,07-Jan-21,07-Jan-21
8050329095,PRASHANTH NAGAR,8050329095,07-Jan-21,07-Jan-21
8050329096,KOTHAGUDA,8050329096,07-Jan-21,07-Jan-21
8050330097,KONDAPUR,8050330097,07-Jan-21,07-Jan-21
8050330098,POLICE QUARTERS,8050330098,07-Jan-21,07-Jan-21
8050330099,SAFARI NAGAR,8050330099,07-Jan-21,07-Jan-21
8050330100,ANAND NAGAR,8050330100,07-Jan-21,07-Jan-21
8050330101,SHILPA PARK,8050330101,07-Jan-21,07-Jan-21
8050330102,RAGHAVENDRA COLONY,8050330102,07-Jan-21,07-Jan-21
8050330103,ADITYA NAGAR,8050330103,07-Jan-21,07-Jan-21
8050431104,MADURANAGAR,8050431104,07-Jan-21,07-Jan-21
8050431105,VENGAL RAO NAGAR,8050431105,07-Jan-21,07-Jan-21
8050431106,JAVAHAR NAGAR,8050431106,07-Jan-21,07-Jan-21
8050431107,SRINIVAS NAGAR (WEST ),8050431107,07-Jan-21,07-Jan-21
8050432108,MINAKSHIPURAM,8050432108,07-Jan-21,07-Jan-21
8050432109,YADAGIRINAGAR,8050432109,07-Jan-21,07-Jan-21
8050432110,BHAVANI NAGAR,8050432110,07-Jan-21,07-Jan-21
8050432111,SANTHOSHIGIRI,8050432111,07-Jan-21,07-Jan-21
8050432112,GTS COLONY,8050432112,07-Jan-21,07-Jan-21
8050433113,KARMIKANAGAR,8050433113,07-Jan-21,07-Jan-21
8050433114,SRIRAM NAGAR,8050433114,07-Jan-21,07-Jan-21
8050433115,OMNAGAR,8050433115,07-Jan-21,07-Jan-21
8050433116,B.S.NAGAR,8050433116,07-Jan-21,07-Jan-21
8050434117,INDIRANAGAR,8050434117,07-Jan-21,07-Jan-21
8050434118,KAMALANAGAR,8050434118,07-Jan-21,07-Jan-21
8050434119,H.F.NAGAR,8050434119,07-Jan-21,07-Jan-21
8050434120,PEDDAMMA NAGAR,8050434120,07-Jan-21,07-Jan-21
8050435121,SITE-5,8050435121,07-Jan-21,07-Jan-21
8050435122,BRAMHANVADI,8050435122,07-Jan-21,07-Jan-21
8050435123,SUNIL NAGAR,8050435123,07-Jan-21,07-Jan-21
8050435124,AMBEDKAR NAGAR,8050435124,07-Jan-21,07-Jan-21
8050436125,SITE-1,8050436125,07-Jan-21,07-Jan-21
8050436126,VINAYAK RAO NAGAR,8050436126,07-Jan-21,07-Jan-21
8050436127,RAMARAO NAGAR,8050436127,07-Jan-21,07-Jan-21
8050436128,RAJIV NAGAR,8050436128,07-Jan-21,07-Jan-21
8050436129,ALLAPUR,8050436129,07-Jan-21,07-Jan-21
8050437130,MOTHINAGAR,8050437130,07-Jan-21,07-Jan-21
8050437131,SNEHAPURI COLONY,8050437131,07-Jan-21,07-Jan-21
8050437132,BABBU GUDA,8050437132,07-Jan-21,07-Jan-21
8050437133,AVANTI NAGAR,8050437133,07-Jan-21,07-Jan-21
8050437134,SARATHI CO-OP SOCITY,8050437134,07-Jan-21,07-Jan-21
8050438135,VIVEKANADANAGAR,8050438135,07-Jan-21,07-Jan-21
8050438136,LAXMINAGAR,8050438136,07-Jan-21,07-Jan-21
8050438137,TULASI NAGAR,8050438137,07-Jan-21,07-Jan-21
8050438138, GAYATRI NAGAR,8050438138,07-Jan-21,07-Jan-21
8050438139,PARVATH NAGAR,8050438139,07-Jan-21,07-Jan-21
8050439140,AG COLONY,8050439140,07-Jan-21,07-Jan-21
8050439141,NATARAJ NAGAR,8050439141,07-Jan-21,07-Jan-21
8050439142,KALYAN NAGAR  VENCHER-3,8050439142,07-Jan-21,07-Jan-21
8050439143,KALYAN NAGAR  VENCHER-2,8050439143,07-Jan-21,07-Jan-21
8050439144,VIKAS PURI,8050439144,07-Jan-21,07-Jan-21
8050439145,RAJIV NAGAR,8050439145,07-Jan-21,07-Jan-21
8050440146,PREM NAGAR,8050440146,07-Jan-21,07-Jan-21
8050440147,VENKATESHWARA COLONY,8050440147,07-Jan-21,07-Jan-21
8050440148,JANAPRIYA APRMT,8050440148,07-Jan-21,07-Jan-21
8050440149,BANJARA NAGAR,8050440149,07-Jan-21,07-Jan-21
8050440150,GOUTHMIPURI COLONY,8050440150,07-Jan-21,07-Jan-21
8050440151,SULTAN NAGAR,8050440151,07-Jan-21,07-Jan-21
8050541152,SANATH NAGAR,8050541152,07-Jan-21,07-Jan-21
8050541153,SOUBHGYANAGAR,8050541153,07-Jan-21,07-Jan-21
8050541154,TULASI NAGAR,8050541154,07-Jan-21,07-Jan-21
8050541155,DASARAM BASTI,8050541155,07-Jan-21,07-Jan-21
8050542156,ROAD NO.1,8050542156,07-Jan-21,07-Jan-21
8050542157,ROAD NO.2,8050542157,07-Jan-21,07-Jan-21
8050542158,ROAD NO.3,8050542158,07-Jan-21,07-Jan-21
8050542159,ROAD NO.4,8050542159,07-Jan-21,07-Jan-21
8050542160,ROAD NO.5,8050542160,07-Jan-21,07-Jan-21
8050543161,UDAYNAGAR COLONY,8050543161,07-Jan-21,07-Jan-21
8050543162,SHIVAJI NAGAR,8050543162,07-Jan-21,07-Jan-21
8050543163,GANESH NAGAR,8050543163,07-Jan-21,07-Jan-21
8050544164,ASHOK COLONY,8050544164,07-Jan-21,07-Jan-21
8050544165,SANATH NAGAR BUS STOP,8050544165,07-Jan-21,07-Jan-21
8050544166,SUBASNAGAR,8050544166,07-Jan-21,07-Jan-21
8050545167, PIPELINE  ROAD,8050545167,07-Jan-21,07-Jan-21
8050545168,NETAJI NAGAR -1,8050545168,07-Jan-21,07-Jan-21
8050545169,NETAJI NAGAR -2,8050545169,07-Jan-21,07-Jan-21
8050545170,RAMALAYAM BASTI,8050545170,07-Jan-21,07-Jan-21
8050546171,SHISHUMANDI,8050546171,07-Jan-21,07-Jan-21
8050546172,LB SHASTINAGAR,8050546172,07-Jan-21,07-Jan-21
8050546173,INDIRAGANDI PURAM,8050546173,07-Jan-21,07-Jan-21
8050546174,BAGATHSINGH PARK AREA,8050546174,07-Jan-21,07-Jan-21
8050547175,ESI COLONY,8050547175,07-Jan-21,07-Jan-21
8050547176,SR NAGAR COMMUNITY HALL,8050547176,07-Jan-21,07-Jan-21
8050547177,SR NAGAR PS AREA,8050547177,07-Jan-21,07-Jan-21
8050548178,TILANAGAR,8050548178,07-Jan-21,07-Jan-21
8050548179,AMEERPET,8050548179,07-Jan-21,07-Jan-21
8050548180,DARAMKARAM ROAD,8050548180,07-Jan-21,07-Jan-21
8050548181,SIKKUVADA,8050548181,07-Jan-21,07-Jan-21
8050548182,LAL BAGLA,8050548182,07-Jan-21,07-Jan-21
8050548183,MAITRIVANAM,8050548183,07-Jan-21,07-Jan-21
8050548184,GURUDWARA,8050548184,07-Jan-21,07-Jan-21
8050549185,BALKAMPET TEMPLE,8050549185,07-Jan-21,07-Jan-21
8050549186,PRASHANTH NAGAR,8050549186,07-Jan-21,07-Jan-21
8050549187,VENKATESHWARA COLONY,8050549187,07-Jan-21,07-Jan-21
8050550188,HARIJANA BASTI,8050550188,07-Jan-21,07-Jan-21
8050550189,SN GRAMAPANCHAYATHI AREA,8050550189,07-Jan-21,07-Jan-21
8050550190,FN GP AREA,8050550190,07-Jan-21,07-Jan-21
8050551191,Harihara Temple,8050551191,07-Jan-21,07-Jan-21
8050551192,Yuvasena Ground,8050551192,07-Jan-21,07-Jan-21
8050551193,Shakti nagar ,8050551193,07-Jan-21,07-Jan-21
8050552194,Bhavani nagar,8050552194,07-Jan-21,07-Jan-21
8050552195,Deendayal nagar,8050552195,07-Jan-21,07-Jan-21
8050552196,Prabhakar reddy nagar,8050552196,07-Jan-21,07-Jan-21
8050553197,Moosapet ,8050553197,07-Jan-21,07-Jan-21
8050553198,Hanuman Chowk ,8050553198,07-Jan-21,07-Jan-21
8050553199,Yadav basti,8050553199,07-Jan-21,07-Jan-21
8050554200,Narsimha Swami Temple,8050554200,07-Jan-21,07-Jan-21
8050554201,Pragathi Nagar Road 5,8050554201,07-Jan-21,07-Jan-21
8050554202,Pragathi Nagar Road 10,8050554202,07-Jan-21,07-Jan-21
8050555203,Gowtami school,8050555203,07-Jan-21,07-Jan-21
8050555204,Goods road,8050555204,07-Jan-21,07-Jan-21
8050555205,Sriram Basti,8050555205,07-Jan-21,07-Jan-21
8050556206,Anjaneya nagar,8050556206,07-Jan-21,07-Jan-21
8050556207,Shakthi nagar ,8050556207,07-Jan-21,07-Jan-21
8050556208, Vasundara Hospital,8050556208,07-Jan-21,07-Jan-21
8050557209,Rainbow Vistas,8050557209,07-Jan-21,07-Jan-21
8050557210,Kaithalapur,8050557210,07-Jan-21,07-Jan-21
8050658211,Somaiah nagar,8050658211,07-Jan-21,07-Jan-21
8050658212,Birrappa nagar,8050658212,07-Jan-21,07-Jan-21
8050658213,Rikshapullar colony,8050658213,07-Jan-21,07-Jan-21
8050659214,Dharani nagar,8050659214,07-Jan-21,07-Jan-21
8050659215,Tulsi nagar,8050659215,07-Jan-21,07-Jan-21
8050659216,Papaiah nagar,8050659216,07-Jan-21,07-Jan-21
8050660217,Shiridi hills,8050660217,07-Jan-21,07-Jan-21
8050660218,Bhuodevi hills,8050660218,07-Jan-21,07-Jan-21
8050660219,Rajeev gruhakalpa,8050660219,07-Jan-21,07-Jan-21
8050660220,Oddera basti,8050660220,07-Jan-21,07-Jan-21
8050661221,Sai nagar east,8050661221,07-Jan-21,07-Jan-21
8050661222,Sai nagar west,8050661222,07-Jan-21,07-Jan-21
8050661223,Kamalaprasanna nagar,8050661223,07-Jan-21,07-Jan-21
8050662224,Madhav nagar,8050662224,07-Jan-21,07-Jan-21
8050662225,Venkateshwara nagar,8050662225,07-Jan-21,07-Jan-21
8050662226,Anjaiah nagar,8050662226,07-Jan-21,07-Jan-21
8050663227,Lenin nagar,8050663227,07-Jan-21,07-Jan-21
8050663228,Umadevi nagar,8050663228,07-Jan-21,07-Jan-21
8050664229,Madura nagar,8050664229,07-Jan-21,07-Jan-21
8050665230,A block,8050665230,07-Jan-21,07-Jan-21
8050665231,B block,8050665231,07-Jan-21,07-Jan-21
8050665232,C block,8050665232,07-Jan-21,07-Jan-21
8050665233,R.k nagar,8050665233,07-Jan-21,07-Jan-21
8050666234,Hanumman nagar,8050666234,07-Jan-21,07-Jan-21
8050666235,Deenabandhu colony,8050666235,07-Jan-21,07-Jan-21
8050667236,Gandhi nagar,8050667236,07-Jan-21,07-Jan-21
8050667237,Maruthi nagar,8050667237,07-Jan-21,07-Jan-21
8050667238,V.R.R. nagar,8050667238,07-Jan-21,07-Jan-21
8050667239,Gurumurthi nagar,8050667239,07-Jan-21,07-Jan-21
8050667240,Nandha Nagar,8050667240,07-Jan-21,07-Jan-21
8050667241,Giri nagar,8050667241,07-Jan-21,07-Jan-21
8050668242,Ranga reddy nagar,8050668242,07-Jan-21,07-Jan-21
8050668243,Panch sheela colony,8050668243,07-Jan-21,07-Jan-21
8050769244,Pragathi Nagar,8050769244,07-Jan-21,07-Jan-21
8050770245,Sai Nagar,8050770245,07-Jan-21,07-Jan-21
8050770246,Jagan Studios,8050770246,07-Jan-21,07-Jan-21
8050771247,Rajeev Gruhakalpa,8050771247,07-Jan-21,07-Jan-21
8050772248,Nizampet,8050772248,07-Jan-21,07-Jan-21
8050772249,Madhura Nagar,8050772249,07-Jan-21,07-Jan-21
8050772250,Srinivasa Nagar,8050772250,07-Jan-21,07-Jan-21
8050772251,191 Survey ,8050772251,07-Jan-21,07-Jan-21
8050772252,Lake view colony,8050772252,07-Jan-21,07-Jan-21
8050772253,Nagarjuna Homes,8050772253,07-Jan-21,07-Jan-21
8050773254,Bandari Layout,8050773254,07-Jan-21,07-Jan-21
8050773255,Balaji Nagar,8050773255,07-Jan-21,07-Jan-21
8050774256,Rajeev Gandhi Nagar,8050774256,07-Jan-21,07-Jan-21
8050774257,Satyam Hights,8050774257,07-Jan-21,07-Jan-21
8050775258,Ramnaresh Nagar,8050775258,07-Jan-21,07-Jan-21
8050775259,Hill County,8050775259,07-Jan-21,07-Jan-21
8050775260,Hyder nagar,8050775260,07-Jan-21,07-Jan-21
8050775261,Mayuri Nagar,8050775261,07-Jan-21,07-Jan-21
8050775262,Indiramma Colony,8050775262,07-Jan-21,07-Jan-21
8050775263,KTR Colony,8050775263,07-Jan-21,07-Jan-21
8050776264,Yellamma Banda,8050776264,07-Jan-21,07-Jan-21
8050776265,Shamshiguda,8050776265,07-Jan-21,07-Jan-21
8050776266,Sainagar,8050776266,07-Jan-21,07-Jan-21
8050777267,Jaya Nagar,8050777267,07-Jan-21,07-Jan-21
8050777268,Jal Vayu Vihar,8050777268,07-Jan-21,07-Jan-21
8050778269,HMT Hills,8050778269,07-Jan-21,07-Jan-21
8050778270,Tulasi Nagar,8050778270,07-Jan-21,07-Jan-21
8050778271,Aditya Nagar,8050778271,07-Jan-21,07-Jan-21
8050879272,JPN Nagar,8050879272,07-Jan-21,07-Jan-21
8050879273,B.K. Enclave,8050879273,07-Jan-21,07-Jan-21
8050879274,Prajay Shelters,8050879274,07-Jan-21,07-Jan-21
8050880275,Kousalya nagar,8050880275,07-Jan-21,07-Jan-21
8050880276,Mayuri Nagar,8050880276,07-Jan-21,07-Jan-21
8050880277,New Colony,8050880277,07-Jan-21,07-Jan-21
8050881278,Widea Colony,8050881278,07-Jan-21,07-Jan-21
8050881279,Balaji Nagar,8050881279,07-Jan-21,07-Jan-21
8050882280,IDPL,8050882280,07-Jan-21,07-Jan-21
8050882281,Venkata Ramana Colony,8050882281,07-Jan-21,07-Jan-21
8050882282,Mathrusree Nagar,8050882282,07-Jan-21,07-Jan-21
8050883283,Madhav Nagar,8050883283,07-Jan-21,07-Jan-21
8050883284,Bhanu Township,8050883284,07-Jan-21,07-Jan-21
8050884285,Sai Nagar,8050884285,07-Jan-21,07-Jan-21
8050884286,Prem Nagar,8050884286,07-Jan-21,07-Jan-21
8050885287,Allwyn Indra Reddy Colony,8050885287,07-Jan-21,07-Jan-21
8050885288,Maitri Nagar,8050885288,07-Jan-21,07-Jan-21
8050886289,Madinaguda,8050886289,07-Jan-21,07-Jan-21
8050886290,Pranam Hospital Lane,8050886290,07-Jan-21,07-Jan-21
8050887291,PJR Colony,8050887291,07-Jan-21,07-Jan-21
8050887292,Deepthisri nagar,8050887292,07-Jan-21,07-Jan-21
8050887293,M.A. Nagar,8050887293,07-Jan-21,07-Jan-21
8050888294,Prashanth nagar,8050888294,07-Jan-21,07-Jan-21
8050888295,Stalin Nagar,8050888295,07-Jan-21,07-Jan-21
8050888296,D.K. Enclave,8050888296,07-Jan-21,07-Jan-21
8050889297,HMT Swarnapuri,8050889297,07-Jan-21,07-Jan-21
8050889298,Maktha,8050889298,07-Jan-21,07-Jan-21
8050889299,Janapriya West city,8050889299,07-Jan-21,07-Jan-21
8050990300,Doctor Ji Nagar,8050990300,07-Jan-21,07-Jan-21
8050990301,My home jewel,8050990301,07-Jan-21,07-Jan-21
8050990302,Engineers enclave,8050990302,07-Jan-21,07-Jan-21
8050991303,Huda colony,8050991303,07-Jan-21,07-Jan-21
8050991304,Gangaram ,8050991304,07-Jan-21,07-Jan-21
8050991305,Sai ram nagar,8050991305,07-Jan-21,07-Jan-21
8050992306,Huda phase 2,8050992306,07-Jan-21,07-Jan-21
8050992307,Shanthi nagar,8050992307,07-Jan-21,07-Jan-21
8050992308,Chandanagar,8050992308,07-Jan-21,07-Jan-21
8050993309,Kailash nagar,8050993309,07-Jan-21,07-Jan-21
8050993310,Jawahar nagar,8050993310,07-Jan-21,07-Jan-21
8050993311,Vemukunta,8050993311,07-Jan-21,07-Jan-21
8050993312,GNR estates,8050993312,07-Jan-21,07-Jan-21
8050994313,Vemana colony,8050994313,07-Jan-21,07-Jan-21
8050994314,Weak section(s),8050994314,07-Jan-21,07-Jan-21
8050994315,Teachers colony,8050994315,07-Jan-21,07-Jan-21
8050994316,Vidya nagar,8050994316,07-Jan-21,07-Jan-21
8050994317,Suraksha colony,8050994317,07-Jan-21,07-Jan-21
8050995318,Gauthami nagar,8050995318,07-Jan-21,07-Jan-21
8050995319,Friends colony,8050995319,07-Jan-21,07-Jan-21
8050995320,Shilpa enclave,8050995320,07-Jan-21,07-Jan-21
8050995321,Annapurna enclave,8050995321,07-Jan-21,07-Jan-21
8050995322,West metro Apartments,8050995322,07-Jan-21,07-Jan-21
8050996323,Taranagar,8050996323,07-Jan-21,07-Jan-21
8050997324,Shivaji nagar,8050997324,07-Jan-21,07-Jan-21
8050997325,Weaker section(s),8050997325,07-Jan-21,07-Jan-21
8050997326,Telecom colony,8050997326,07-Jan-21,07-Jan-21
8050997327,Indira nagar,8050997327,07-Jan-21,07-Jan-21
8050997328,Maruthi nagar,8050997328,07-Jan-21,07-Jan-21
8050998329,Rail vihar,8050998329,07-Jan-21,07-Jan-21
8050998330,Old Lingampalli,8050998330,07-Jan-21,07-Jan-21
8050998331,Venkat reddy colony,8050998331,07-Jan-21,07-Jan-21
8050998332,Huda Trade Centre,8050998332,07-Jan-21,07-Jan-21
8050998333,Laxmi Vihar,8050998333,07-Jan-21,07-Jan-21
8050998334,Old MIG,8050998334,07-Jan-21,07-Jan-21
8050999335,Gulmohar park colony,8050999335,07-Jan-21,07-Jan-21
8050999336,Netaji,8050999336,07-Jan-21,07-Jan-21
8050999337,Doctors Colony ,8050999337,07-Jan-21,07-Jan-21
8050999338,Dubey colony,8050999338,07-Jan-21,07-Jan-21
8050999339,Nallagandla,8050999339,07-Jan-21,07-Jan-21
8051000340,Gopi nagar,8051000340,07-Jan-21,07-Jan-21
8051000341,Adarsh nagar,8051000341,07-Jan-21,07-Jan-21
8051000342,Nehru nagar,8051000342,07-Jan-21,07-Jan-21
8051000343,Baapu nagar,8051000343,07-Jan-21,07-Jan-21
8051000344,Doyens,8051000344,07-Jan-21,07-Jan-21
8051001345,Papi reddy colony,8051001345,07-Jan-21,07-Jan-21
8051001346,Rajiv gruha kalpa,8051001346,07-Jan-21,07-Jan-21
8051001347,Surabhi colony,8051001347,07-Jan-21,07-Jan-21
9010101001,Jubilee Hills,9010101001,07-Jan-21,07-Jan-21
9010101002,Masthan Nagar,9010101002,07-Jan-21,07-Jan-21
9010101003,Prashasan Nagar,9010101003,07-Jan-21,07-Jan-21
9010101004,Silent Valley Hills,9010101004,07-Jan-21,07-Jan-21
9010101005,C.B.I.Colony,9010101005,07-Jan-21,07-Jan-21
9010102006,Venkatagiri,9010102006,07-Jan-21,07-Jan-21
9010102007,MPs&MLAs Colony,9010102007,07-Jan-21,07-Jan-21
9010102008,Kavuri Hills Phase-1,9010102008,07-Jan-21,07-Jan-21
9010102009,Pedamma Temple Area,9010102009,07-Jan-21,07-Jan-21
9010103010,Yousufguda Police Line,9010103010,07-Jan-21,07-Jan-21
9010103011,HYLAM Colony,9010103011,07-Jan-21,07-Jan-21
9010103012,Krishna Devaraya Nagar,9010103012,07-Jan-21,07-Jan-21
9010103013,L.I.C Colony,9010103013,07-Jan-21,07-Jan-21
9010103014,S.B.H.Colony,9010103014,07-Jan-21,07-Jan-21
9010103015,Jaya Prakash Nagar,9010103015,07-Jan-21,07-Jan-21
9010104016,Yellareddyguda,9010104016,07-Jan-21,07-Jan-21
9010104017,Nagarjuna Nagar,9010104017,07-Jan-21,07-Jan-21
9010104018,Ambedkar Nagar,9010104018,07-Jan-21,07-Jan-21
9010104019,Shalivahana Nagar,9010104019,07-Jan-21,07-Jan-21
9010105020,Panjagutta,9010105020,07-Jan-21,07-Jan-21
9010105021,Officers Colony,9010105021,07-Jan-21,07-Jan-21
9010105022,Pochamma Basti,9010105022,07-Jan-21,07-Jan-21
9010105023,Ameerpet-Part,9010105023,07-Jan-21,07-Jan-21
9010105024,Prathap Nagar,9010105024,07-Jan-21,07-Jan-21
9010105025,Journalist Colony,9010105025,07-Jan-21,07-Jan-21
9010106026,Srinagar Colony,9010106026,07-Jan-21,07-Jan-21
9010106027,Keshava Nagar,9010106027,07-Jan-21,07-Jan-21
9010106028,Aurora Colony,9010106028,07-Jan-21,07-Jan-21
9010106029,Kamalapuri Colony,9010106029,07-Jan-21,07-Jan-21
9010107030,Krishna Nagar,9010107030,07-Jan-21,07-Jan-21
9010107031,Indira Nagar,9010107031,07-Jan-21,07-Jan-21
9010107032,Lakshmi Narasimha Nagar,9010107032,07-Jan-21,07-Jan-21
9010107033,Jawahar Nagar,9010107033,07-Jan-21,07-Jan-21
9010107034,ICRISAT Colony,9010107034,07-Jan-21,07-Jan-21
9010107035,Gayatri Hills,9010107035,07-Jan-21,07-Jan-21
9010108036,Film Nagar,9010108036,07-Jan-21,07-Jan-21
9010108037,Whisper Valley Club,9010108037,07-Jan-21,07-Jan-21
9010108038,Ambedkar Nagar,9010108038,07-Jan-21,07-Jan-21
9010108039,Ramanaidu Studio Area,9010108039,07-Jan-21,07-Jan-21
9010108040,Padmalaya Studio Area,9010108040,07-Jan-21,07-Jan-21
9010209041,Laxmi Nagar (K.B),9010209041,07-Jan-21,07-Jan-21
9010209042,Old C.B.I.Quarters,9010209042,07-Jan-21,07-Jan-21
9010209043,Market Road,9010209043,07-Jan-21,07-Jan-21
9010209044,Jagirdar Bhada,9010209044,07-Jan-21,07-Jan-21
9010210045,Saraswathi Nagar,9010210045,07-Jan-21,07-Jan-21
9010210046,New C.B.I.Quarters,9010210046,07-Jan-21,07-Jan-21
9010210047,Ghandhi Nagar,9010210047,07-Jan-21,07-Jan-21
9010210048,Indra Nagar,9010210048,07-Jan-21,07-Jan-21
9010210049,B.J.R.Nagar,9010210049,07-Jan-21,07-Jan-21
9010210050,Mahabharath Nagar,9010210050,07-Jan-21,07-Jan-21
9010211051,Maruthi Nagar,9010211051,07-Jan-21,07-Jan-21
9010211052,Budagajangam Basti,9010211052,07-Jan-21,07-Jan-21
9010211053,Raj Nagar,9010211053,07-Jan-21,07-Jan-21
9010212054,Ananad Nagar,9010212054,07-Jan-21,07-Jan-21
9010212055,Venkatramana Nagar,9010212055,07-Jan-21,07-Jan-21
9010212056,Ghandhi Thatha Nagar,9010212056,07-Jan-21,07-Jan-21
9010213057,Padmavathi Nagar,9010213057,07-Jan-21,07-Jan-21
9010213058,Erramanji,9010213058,07-Jan-21,07-Jan-21
9010214059,Prem Nagar,9010214059,07-Jan-21,07-Jan-21
9010214060,Chinthal Basti Part-1,9010214060,07-Jan-21,07-Jan-21
9010215061,Veer Nagar,9010215061,07-Jan-21,07-Jan-21
9010215062,Vishnu Nagar,9010215062,07-Jan-21,07-Jan-21
9010215063,Shyam Rao Nagar,9010215063,07-Jan-21,07-Jan-21
9010216064,Thummala Basti,9010216064,07-Jan-21,07-Jan-21
9010216065,Chinthal Basti Part-2,9010216065,07-Jan-21,07-Jan-21
9010217066,Somajiguda,9010217066,07-Jan-21,07-Jan-21
9010217067,Kapadia Lans,9010217067,07-Jan-21,07-Jan-21
9010217068,Venkateshwara Colony,9010217068,07-Jan-21,07-Jan-21
9010218069,Bhola Shankar Basthi-P1,9010218069,07-Jan-21,07-Jan-21
9010218070,Bhola Shankar Basthi-P2,9010218070,07-Jan-21,07-Jan-21
9010218071,Bhola Shankar Basthi-P3,9010218071,07-Jan-21,07-Jan-21
9010218072,Bhola Shankar Basthi-P4,9010218072,07-Jan-21,07-Jan-21
9010218073,Bhola Shankar Basthi-P5,9010218073,07-Jan-21,07-Jan-21
9010219074,Methodist Colony-P1  ,9010219074,07-Jan-21,07-Jan-21
9010219075,Methodist Colony-P2  ,9010219075,07-Jan-21,07-Jan-21
9010220076,Banjara Hills,9010220076,07-Jan-21,07-Jan-21
9010220077,Jaira Nagar,9010220077,07-Jan-21,07-Jan-21
9010220078,Nandhi Nagar,9010220078,07-Jan-21,07-Jan-21
9010220079,Gourishanker Colony,9010220079,07-Jan-21,07-Jan-21
9010221080,N B T Nagar,9010221080,07-Jan-21,07-Jan-21
9010221081,N.B.Nagar,9010221081,07-Jan-21,07-Jan-21
9010221082,M.L.A.Colony,9010221082,07-Jan-21,07-Jan-21
9010322083,Seetharam Bagh,9010322083,07-Jan-21,07-Jan-21
9010322084,Amar Nagar,9010322084,07-Jan-21,07-Jan-21
9010322085,Rajdharkhanpet,9010322085,07-Jan-21,07-Jan-21
9010322086,Aziz Bhag,9010322086,07-Jan-21,07-Jan-21
9010322087,Lodh Kshathriya Baitak,9010322087,07-Jan-21,07-Jan-21
9010322088,Kummarwadi,9010322088,07-Jan-21,07-Jan-21
9010323089,Indira Nagar,9010323089,07-Jan-21,07-Jan-21
9010323090,Gufa Nagar,9010323090,07-Jan-21,07-Jan-21
9010323091,Shyam Nagar,9010323091,07-Jan-21,07-Jan-21
9010323092,Valmiki Nagar,9010323092,07-Jan-21,07-Jan-21
9010323093,Budagajangam Basti,9010323093,07-Jan-21,07-Jan-21
9010323094,Vaddera Basti,9010323094,07-Jan-21,07-Jan-21
9010324095,Dathatreya Colony,9010324095,07-Jan-21,07-Jan-21
9010324096,Venkatamma Thota,9010324096,07-Jan-21,07-Jan-21
